Sexo;País;Nivel de formación;Grado de urbanización;periodo;Total
AMBOS SEXOS;Grecia;1ª etapa E. Secundaria o inferior;Áreas intermedias;2017;23,80
AMBOS SEXOS;Grecia;1ª etapa E. Secundaria o inferior;Áreas intermedias;2016;25,30
AMBOS SEXOS;Grecia;1ª etapa E. Secundaria o inferior;Áreas intermedias;2015;26,90
AMBOS SEXOS;Grecia;1ª etapa E. Secundaria o inferior;Áreas intermedias;2014;33,80
AMBOS SEXOS;Grecia;1ª etapa E. Secundaria o inferior;Áreas intermedias;2013;34,90
AMBOS SEXOS;Grecia;1ª etapa E. Secundaria o inferior;Áreas intermedias;2012;36,30
AMBOS SEXOS;Grecia;1ª etapa E. Secundaria o inferior;Áreas intermedias;2011;26,40
AMBOS SEXOS;Grecia;1ª etapa E. Secundaria o inferior;Áreas intermedias;2010;28,00
AMBOS SEXOS;Grecia;1ª etapa E. Secundaria o inferior;Áreas intermedias;2009;29,00
AMBOS SEXOS;Grecia;1ª etapa E. Secundaria o inferior;Áreas intermedias;2008;50,70
AMBOS SEXOS;Grecia;1ª etapa E. Secundaria o inferior;Áreas intermedias;2007;51,30
AMBOS SEXOS;Grecia;1ª etapa E. Secundaria o inferior;Áreas intermedias;2006;51,70
AMBOS SEXOS;Grecia;1ª etapa E. Secundaria o inferior;Áreas intermedias;2005;51,30
AMBOS SEXOS;Grecia;1ª etapa E. Secundaria o inferior;Áreas intermedias;2004;52,10
AMBOS SEXOS;Grecia;1ª etapa E. Secundaria o inferior;Áreas escasamente pobladas;2024;31,80
AMBOS SEXOS;Grecia;1ª etapa E. Secundaria o inferior;Áreas escasamente pobladas;2023;34,00
AMBOS SEXOS;Grecia;1ª etapa E. Secundaria o inferior;Áreas escasamente pobladas;2022;35,40
AMBOS SEXOS;Grecia;1ª etapa E. Secundaria o inferior;Áreas escasamente pobladas;2021;37,00
AMBOS SEXOS;Grecia;1ª etapa E. Secundaria o inferior;Áreas escasamente pobladas;2020;37,40
AMBOS SEXOS;Grecia;1ª etapa E. Secundaria o inferior;Áreas escasamente pobladas;2019;39,60
AMBOS SEXOS;Grecia;1ª etapa E. Secundaria o inferior;Áreas escasamente pobladas;2018;44,10
AMBOS SEXOS;Grecia;1ª etapa E. Secundaria o inferior;Áreas escasamente pobladas;2017;44,40
AMBOS SEXOS;Grecia;1ª etapa E. Secundaria o inferior;Áreas escasamente pobladas;2016;45,80
AMBOS SEXOS;Grecia;1ª etapa E. Secundaria o inferior;Áreas escasamente pobladas;2015;49,00
AMBOS SEXOS;Grecia;1ª etapa E. Secundaria o inferior;Áreas escasamente pobladas;2014;46,80
AMBOS SEXOS;Grecia;1ª etapa E. Secundaria o inferior;Áreas escasamente pobladas;2013;48,60
AMBOS SEXOS;Grecia;1ª etapa E. Secundaria o inferior;Áreas escasamente pobladas;2012;50,40
AMBOS SEXOS;Grecia;1ª etapa E. Secundaria o inferior;Áreas escasamente pobladas;2011;48,40
AMBOS SEXOS;Grecia;1ª etapa E. Secundaria o inferior;Áreas escasamente pobladas;2010;50,80
AMBOS SEXOS;Grecia;1ª etapa E. Secundaria o inferior;Áreas escasamente pobladas;2009;48,00
AMBOS SEXOS;Grecia;1ª etapa E. Secundaria o inferior;Áreas escasamente pobladas;2008;64,90
AMBOS SEXOS;Grecia;1ª etapa E. Secundaria o inferior;Áreas escasamente pobladas;2007;66,10
AMBOS SEXOS;Grecia;1ª etapa E. Secundaria o inferior;Áreas escasamente pobladas;2006;67,60
AMBOS SEXOS;Grecia;1ª etapa E. Secundaria o inferior;Áreas escasamente pobladas;2005;66,70
AMBOS SEXOS;Grecia;1ª etapa E. Secundaria o inferior;Áreas escasamente pobladas;2004;68,20
AMBOS SEXOS;Grecia;2ª etapa E. Secundaria;TOTAL;2024;46,90
AMBOS SEXOS;Grecia;2ª etapa E. Secundaria;TOTAL;2023;46,70
AMBOS SEXOS;Grecia;2ª etapa E. Secundaria;TOTAL;2022;45,70
AMBOS SEXOS;Grecia;2ª etapa E. Secundaria;TOTAL;2021;45,20
AMBOS SEXOS;Grecia;2ª etapa E. Secundaria;TOTAL;2020;46,10
AMBOS SEXOS;Grecia;2ª etapa E. Secundaria;TOTAL;2019;44,90
AMBOS SEXOS;Grecia;2ª etapa E. Secundaria;TOTAL;2018;41,80
AMBOS SEXOS;Grecia;2ª etapa E. Secundaria;TOTAL;2017;41,80
AMBOS SEXOS;Grecia;2ª etapa E. Secundaria;TOTAL;2016;41,60
AMBOS SEXOS;Grecia;2ª etapa E. Secundaria;TOTAL;2015;41,30
AMBOS SEXOS;Grecia;2ª etapa E. Secundaria;TOTAL;2014;40,30
AMBOS SEXOS;Grecia;2ª etapa E. Secundaria;TOTAL;2013;39,80
AMBOS SEXOS;Grecia;2ª etapa E. Secundaria;TOTAL;2012;39,70
AMBOS SEXOS;Grecia;2ª etapa E. Secundaria;TOTAL;2011;39,10
AMBOS SEXOS;Grecia;2ª etapa E. Secundaria;TOTAL;2010;38,70
AMBOS SEXOS;Grecia;2ª etapa E. Secundaria;TOTAL;2009;38,60
AMBOS SEXOS;Grecia;2ª etapa E. Secundaria;TOTAL;2008;38,60
AMBOS SEXOS;Grecia;2ª etapa E. Secundaria;TOTAL;2007;38,00
AMBOS SEXOS;Grecia;2ª etapa E. Secundaria;TOTAL;2006;37,60
AMBOS SEXOS;Grecia;2ª etapa E. Secundaria;TOTAL;2005;39,60
AMBOS SEXOS;Grecia;2ª etapa E. Secundaria;TOTAL;2004;38,20
AMBOS SEXOS;Grecia;2ª etapa E. Secundaria;Áreas densamente pobladas;2024;44,70
AMBOS SEXOS;Grecia;2ª etapa E. Secundaria;Áreas densamente pobladas;2023;45,10
AMBOS SEXOS;Grecia;2ª etapa E. Secundaria;Áreas densamente pobladas;2022;45,10
AMBOS SEXOS;Grecia;2ª etapa E. Secundaria;Áreas densamente pobladas;2021;44,80
AMBOS SEXOS;Grecia;2ª etapa E. Secundaria;Áreas densamente pobladas;2020;45,60
AMBOS SEXOS;Grecia;2ª etapa E. Secundaria;Áreas densamente pobladas;2019;44,70
AMBOS SEXOS;Grecia;2ª etapa E. Secundaria;Áreas densamente pobladas;2018;43,20
AMBOS SEXOS;Grecia;2ª etapa E. Secundaria;Áreas densamente pobladas;2017;44,10
AMBOS SEXOS;Grecia;2ª etapa E. Secundaria;Áreas densamente pobladas;2016;43,40
AMBOS SEXOS;Grecia;2ª etapa E. Secundaria;Áreas densamente pobladas;2015;43,70
AMBOS SEXOS;Grecia;2ª etapa E. Secundaria;Áreas densamente pobladas;2014;42,50
AMBOS SEXOS;Grecia;2ª etapa E. Secundaria;Áreas densamente pobladas;2013;42,90
AMBOS SEXOS;Grecia;2ª etapa E. Secundaria;Áreas densamente pobladas;2012;42,80
AMBOS SEXOS;Grecia;2ª etapa E. Secundaria;Áreas densamente pobladas;2011;42,60
AMBOS SEXOS;Grecia;2ª etapa E. Secundaria;Áreas densamente pobladas;2010;42,70
AMBOS SEXOS;Grecia;2ª etapa E. Secundaria;Áreas densamente pobladas;2009;42,40
AMBOS SEXOS;Grecia;2ª etapa E. Secundaria;Áreas densamente pobladas;2008;42,40
AMBOS SEXOS;Grecia;2ª etapa E. Secundaria;Áreas densamente pobladas;2007;42,00
AMBOS SEXOS;Grecia;2ª etapa E. Secundaria;Áreas densamente pobladas;2006;42,00
AMBOS SEXOS;Grecia;2ª etapa E. Secundaria;Áreas densamente pobladas;2005;44,20
AMBOS SEXOS;Grecia;2ª etapa E. Secundaria;Áreas densamente pobladas;2004;42,90
AMBOS SEXOS;Grecia;2ª etapa E. Secundaria;Áreas intermedias;2024;47,20
AMBOS SEXOS;Grecia;2ª etapa E. Secundaria;Áreas intermedias;2023;48,50
AMBOS SEXOS;Grecia;2ª etapa E. Secundaria;Áreas intermedias;2022;46,20
AMBOS SEXOS;Grecia;2ª etapa E. Secundaria;Áreas intermedias;2021;45,90
AMBOS SEXOS;Grecia;2ª etapa E. Secundaria;Áreas intermedias;2020;47,20
AMBOS SEXOS;Grecia;2ª etapa E. Secundaria;Áreas intermedias;2019;46,20
AMBOS SEXOS;Grecia;2ª etapa E. Secundaria;Áreas intermedias;2018;42,50
AMBOS SEXOS;Grecia;2ª etapa E. Secundaria;Áreas intermedias;2017;42,50
AMBOS SEXOS;Grecia;2ª etapa E. Secundaria;Áreas intermedias;2016;42,60
AMBOS SEXOS;Grecia;2ª etapa E. Secundaria;Áreas intermedias;2015;42,30
AMBOS SEXOS;Grecia;2ª etapa E. Secundaria;Áreas intermedias;2014;41,10
AMBOS SEXOS;Grecia;2ª etapa E. Secundaria;Áreas intermedias;2013;40,30
AMBOS SEXOS;Grecia;2ª etapa E. Secundaria;Áreas intermedias;2012;40,70
AMBOS SEXOS;Grecia;2ª etapa E. Secundaria;Áreas intermedias;2011;42,60
AMBOS SEXOS;Grecia;2ª etapa E. Secundaria;Áreas intermedias;2010;43,40
AMBOS SEXOS;Grecia;2ª etapa E. Secundaria;Áreas intermedias;2009;42,00
AMBOS SEXOS;Grecia;2ª etapa E. Secundaria;Áreas intermedias;2008;34,90
AMBOS SEXOS;Grecia;2ª etapa E. Secundaria;Áreas intermedias;2007;34,40
AMBOS SEXOS;Grecia;2ª etapa E. Secundaria;Áreas intermedias;2006;33,00
AMBOS SEXOS;Grecia;2ª etapa E. Secundaria;Áreas intermedias;2005;34,70
AMBOS SEXOS;Grecia;2ª etapa E. Secundaria;Áreas intermedias;2004;33,50
AMBOS SEXOS;Grecia;2ª etapa E. Secundaria;Áreas escasamente pobladas;2024;50,00
AMBOS SEXOS;Grecia;2ª etapa E. Secundaria;Áreas escasamente pobladas;2023;47,20
AMBOS SEXOS;Grecia;2ª etapa E. Secundaria;Áreas escasamente pobladas;2022;46,00
AMBOS SEXOS;Grecia;2ª etapa E. Secundaria;Áreas escasamente pobladas;2021;44,90
AMBOS SEXOS;Grecia;2ª etapa E. Secundaria;Áreas escasamente pobladas;2020;45,40
AMBOS SEXOS;Grecia;2ª etapa E. Secundaria;Áreas escasamente pobladas;2019;43,50
AMBOS SEXOS;Grecia;2ª etapa E. Secundaria;Áreas escasamente pobladas;2018;38,90
AMBOS SEXOS;Grecia;2ª etapa E. Secundaria;Áreas escasamente pobladas;2017;37,80
AMBOS SEXOS;Grecia;2ª etapa E. Secundaria;Áreas escasamente pobladas;2016;37,70
AMBOS SEXOS;Grecia;2ª etapa E. Secundaria;Áreas escasamente pobladas;2015;36,20
AMBOS SEXOS;Grecia;2ª etapa E. Secundaria;Áreas escasamente pobladas;2014;36,20
AMBOS SEXOS;Grecia;2ª etapa E. Secundaria;Áreas escasamente pobladas;2013;34,70
AMBOS SEXOS;Grecia;2ª etapa E. Secundaria;Áreas escasamente pobladas;2012;34,00
AMBOS SEXOS;Grecia;2ª etapa E. Secundaria;Áreas escasamente pobladas;2011;34,60
AMBOS SEXOS;Grecia;2ª etapa E. Secundaria;Áreas escasamente pobladas;2010;33,40
AMBOS SEXOS;Grecia;2ª etapa E. Secundaria;Áreas escasamente pobladas;2009;35,10
